"pred_decade","elev_group","name","mean","sd","n_obs"
2020,"montane","mean_richness",44.6000266704861,7.21810136760367,404942
2020,"montane","shade_cold",0.0593687898385946,0.0385843985091594,404942
2020,"montane","shade_notemp",0.285699527675623,0.0497533680920273,404942
2020,"montane","shade_warm",0.257966333515611,0.0843371184081833,404942
2020,"montane","shrub",0.10083081354998,0.0384578832710587,404942
2020,"subalpine","fern",0.130429667616473,0.0361358631549255,358481
2020,"subalpine","graminoid",0.136695782789802,0.0474184883926136,358481
2020,"subalpine","herb",0.636316477797167,0.0570613947412371,358481
2020,"subalpine","light_cold",0.320647756266654,0.102858815804533,358481
2020,"subalpine","light_notemp",0.154546390484232,0.0414961794429883,358481
2020,"subalpine","light_warm",0.126560170173296,0.0240469093320781,358481
2020,"subalpine","mean_richness",51.9582711496565,7.34125703387684,358481
2020,"subalpine","shade_cold",0.0938343674097991,0.0320491573805852,358481
2020,"subalpine","shade_notemp",0.180664893167376,0.0595424830061366,358481
2020,"subalpine","shade_warm",0.123746422498643,0.0528892989182529,358481
2020,"subalpine","shrub",0.0965580717965591,0.0321703910701958,358481
2020,"submontane","fern",0.131990378924037,0.0562735951840854,101043
2020,"submontane","graminoid",0.128602326562184,0.0296936487542931,101043
2020,"submontane","herb",0.644234299322117,0.0699650206913046,101043
2020,"submontane","light_cold",0.0681074779520541,0.0344231870434041,101043
2020,"submontane","light_notemp",0.154092002187635,0.056088899275685,101043
2020,"submontane","light_warm",0.105679992463167,0.0378353008609071,101043
2020,"submontane","mean_richness",40.5202636501292,4.98565395064432,101043
2020,"submontane","shade_cold",0.0204847344688393,0.0203284839148903,101043
2020,"submontane","shade_notemp",0.289084255642945,0.0470000758276634,101043
2020,"submontane","shade_warm",0.362551537285359,0.0707675547678187,101043
2020,"submontane","shrub",0.0951729951916616,0.0377327273895331,101043
